0.674479	0.230555	0.712982
0.675749	0.283163	0.855514
0.649969	0.319877	0.942499
0.612497	0.344435	0.986933
0.607047	0.377935	0.000012
0.579597	0.340605	0.016227
0.628824	0.395115	0.162260
0.618411	0.425055	0.360888
0.631288	0.458166	0.539320
0.652717	0.478624	0.716504
0.633846	0.474652	0.838296
0.612444	0.472183	0.908545
0.564838	0.441200	0.936494
0.530803	0.532382	0.012818
0.576527	0.579168	0.043626
0.583111	0.590146	0.157768
0.593347	0.611015	0.368130
0.627434	0.642085	0.561669
0.623213	0.644750	0.678664
0.593862	0.617615	0.789115
0.530202	0.582006	0.858194
0.468337	0.511034	0.854349
0.568833	0.695204	0.066796
0.575322	0.709948	0.082186
0.601618	0.723842	0.214742
0.614685	0.750737	0.373580
0.584233	0.747153	0.521508
0.522036	0.724450	0.638324
0.440717	0.695108	0.704896
0.412652	0.619680	0.721491
0.447394	0.666353	0.850434
0.518456	0.784321	0.132049
0.555188	0.819229	0.176481
0.578213	0.839401	0.283900
0.550697	0.833077	0.378319
0.495877	0.812700	0.485697
0.402736	0.768461	0.551296
0.506964	0.755705	0.686164
0.560223	0.830475	0.808440
0.555468	0.852317	0.891058
0.613248	0.945159	0.254351
0.658637	0.940991	0.328287
0.668267	0.939550	0.404245
0.638555	0.924134	0.468920
0.541506	0.887848	0.494089
0.564298	0.866730	0.622113
0.621902	0.922942	0.780869
0.635782	0.937567	0.870811
0.687830	0.941417	0.919753
0.776535	0.961919	0.558560
0.758759	0.976234	0.539007
0.704249	0.989414	0.491219
0.591531	0.973360	0.448797
0.604139	0.941517	0.570527
0.679111	0.969330	0.730048
0.723700	0.963510	0.837423
0.764047	0.955046	0.909375
0.783329	0.962906	0.944632
0.877184	0.016950	0.016213
0.879075	0.004906	0.035755
0.850385	0.000732	0.139810
0.800610	0.000179	0.268767
0.849891	0.006435	0.462111
0.860905	0.025931	0.608939
0.876048	0.075556	0.757610
0.877677	0.149454	0.878701
0.865933	0.214552	0.951846
0.844347	0.058514	0.004703
0.817085	0.036866	0.011543
0.754298	0.016460	0.099621
0.802003	0.031676	0.259749
0.820625	0.036311	0.432163
0.852134	0.058803	0.595766
0.877077	0.100539	0.752626
0.870624	0.140654	0.864485
0.845209	0.170680	0.932080
0.766955	0.169883	0.000005
0.692991	0.131090	0.002219
0.738365	0.148017	0.090137
0.750239	0.155394	0.232609
0.804146	0.167975	0.433946
0.836064	0.193502	0.605083
0.830737	0.206217	0.731832
0.803828	0.211337	0.816924
0.752784	0.198614	0.856664
0.718063	0.282956	0.046685
0.795924	0.340161	0.081846
0.802635	0.370755	0.171416
0.786003	0.394255	0.335398
0.792272	0.418736	0.514902
0.803733	0.424299	0.678655
0.786067	0.413182	0.788372
0.724684	0.372721	0.836799
0.691407	0.380108	0.885703
0.772690	0.571995	0.075172
0.797696	0.592189	0.104961
0.795069	0.597459	0.265646
0.791631	0.616490	0.456212
0.784465	0.632010	0.595707
0.783333	0.636491	0.686123
0.730092	0.573821	0.754124
0.683163	0.545871	0.813881
0.732972	0.621584	0.928267
0.746249	0.742107	0.200840
0.754953	0.755879	0.267664
0.779141	0.774464	0.359225
0.784419	0.770632	0.453379
0.774179	0.763179	0.582646
0.730478	0.724647	0.664557
0.679059	0.671979	0.689469
0.745869	0.719918	0.823416
0.756311	0.737775	0.900900
0.801066	0.846042	0.311816
0.821549	0.866840	0.352463
0.818735	0.866446	0.386193
0.793796	0.850478	0.453325
0.741125	0.821148	0.524819
0.663223	0.747906	0.578816
0.690363	0.795597	0.735205
0.679939	0.818736	0.810086
0.712090	0.839314	0.895601
0.806702	0.926277	0.377021
0.798550	0.923323	0.367023
0.763243	0.906548	0.373342
0.696794	0.879841	0.387422
0.611414	0.807903	0.442465
0.652425	0.849745	0.608888
0.632973	0.863129	0.715458
0.659179	0.890184	0.835320
0.688855	0.913049	0.898282
0.755757	0.962114	0.386700
0.723806	0.945570	0.346473
0.643986	0.913144	0.294306
0.596827	0.874079	0.539517
0.617402	0.928176	0.663585
0.564040	0.949438	0.725877
0.605846	0.930383	0.836514
0.687088	0.928189	0.869882
0.589949	0.958437	0.900802
0.818329	0.074120	0.000017
0.767989	0.035766	0.000125
0.761859	0.023320	0.113316
0.810118	0.043214	0.395849
0.809617	0.053966	0.605584
0.797921	0.083796	0.780766
0.760090	0.145199	0.901305
0.725975	0.188791	0.987751
0.684813	0.225431	0.999924
0.797316	0.105037	0.000000
0.777851	0.084486	0.000006
0.822887	0.089329	0.138631
0.823702	0.095000	0.396250
0.827081	0.115509	0.605704
0.804416	0.153070	0.783411
0.768491	0.173034	0.928209
0.727824	0.203717	0.991165
0.645557	0.197290	0.999767
0.759220	0.186943	0.000014
0.807037	0.216783	0.002085
0.798133	0.220592	0.137222
0.811126	0.242412	0.353369
0.802069	0.269222	0.595664
0.775236	0.269939	0.767211
0.730509	0.267337	0.887931
0.666925	0.258373	0.957326
0.553343	0.219018	0.952685
0.763208	0.351733	0.011673
0.777020	0.359927	0.028316
0.762869	0.379106	0.192226
0.743863	0.426141	0.391919
0.734961	0.432129	0.538900
0.696398	0.409867	0.694390
0.640318	0.372805	0.801532
0.508253	0.327826	0.836732
0.529870	0.382771	0.948566
0.649005	0.514829	0.045488
0.699926	0.544784	0.072472
0.698997	0.571264	0.234669
0.680219	0.563265	0.399692
0.638468	0.558026	0.549600
0.591250	0.514587	0.631257
0.759678	0.494965	0.677221
0.833430	0.567619	0.843967
0.840745	0.602566	0.926702
0.831850	0.695193	0.233047
0.795973	0.702884	0.351103
0.855026	0.726599	0.349533
0.847688	0.711055	0.437287
0.806654	0.657490	0.513675
0.765644	0.653633	0.645873
0.834101	0.734436	0.782136
0.846352	0.759730	0.867787
0.855237	0.780435	0.920204
0.834451	0.860356	0.482244
0.874409	0.870969	0.412893
0.878632	0.862784	0.399419
0.831208	0.810554	0.402986
0.780404	0.783172	0.545387
0.822724	0.834640	0.709671
0.829411	0.846563	0.814785
0.869510	0.872153	0.880194
0.887539	0.892443	0.928028
0.907224	0.941701	0.511065
0.908282	0.939490	0.437889
0.868820	0.903544	0.382583
0.822629	0.854460	0.447913
0.855572	0.889269	0.608003
0.854719	0.897532	0.721679
0.876627	0.917877	0.850210
0.887458	0.939577	0.912761
0.873427	0.941404	0.934328
0.898545	0.971698	0.479718
0.858456	0.954264	0.381592
0.802731	0.892432	0.379820
0.836532	0.930272	0.517256
0.831607	0.944767	0.607815
0.856101	0.955108	0.740929
0.874321	0.963172	0.846561
0.847722	0.960407	0.897106
0.801383	0.950770	0.923707
0.956077	0.050738	0.033806
0.905807	0.004625	0.038769
0.944121	0.016256	0.149530
0.952286	0.020874	0.286727
0.974235	0.036638	0.465823
0.994074	0.053640	0.615984
0.988427	0.065946	0.728736
0.970669	0.081344	0.812787
0.937105	0.077316	0.857911
0.796552	0.099945	0.000028
0.862294	0.126542	0.013648
0.867319	0.115059	0.174059
0.859793	0.109214	0.427882
0.859563	0.111013	0.637549
0.845581	0.117829	0.823776
0.803272	0.116721	0.936901
0.710240	0.093407	0.967617
0.677559	0.127902	0.994951
0.878619	0.256780	0.027132
0.889117	0.273458	0.064060
0.892386	0.270572	0.248716
0.885284	0.294575	0.449849
0.869600	0.286011	0.667408
0.849177	0.267173	0.826151
0.778833	0.215926	0.913038
0.723100	0.214103	0.961327
0.730348	0.313107	0.990247
0.894581	0.415190	0.123187
0.867011	0.435981	0.254484
0.843939	0.472180	0.371892
0.832890	0.466250	0.507953
0.845459	0.459617	0.653412
0.798235	0.407022	0.778103
0.715292	0.350874	0.840200
0.721008	0.403255	0.945674
0.689272	0.441381	0.978932
0.811542	0.585012	0.280693
0.814497	0.621223	0.317235
0.811020	0.614547	0.421365
0.807701	0.604828	0.530289
0.777543	0.575781	0.606228
0.673251	0.504322	0.667042
0.701783	0.545004	0.835244
0.678209	0.553137	0.921200
0.683566	0.586931	0.958819
0.775284	0.734024	0.329229
0.786111	0.730608	0.323663
0.772010	0.709995	0.358919
0.742199	0.677937	0.412523
0.604982	0.598017	0.574827
0.671309	0.647339	0.677616
0.687262	0.653257	0.786981
0.709426	0.684800	0.910721
0.715466	0.715807	0.970189
0.787455	0.809649	0.352144
0.772869	0.794523	0.309331
0.722072	0.755780	0.264083
0.818799	0.722614	0.411985
0.872169	0.792080	0.600432
0.880350	0.809925	0.720982
0.859008	0.818676	0.817584
0.870562	0.836090	0.873785
0.884265	0.846794	0.936380
0.910979	0.895225	0.394024
0.876934	0.855262	0.295356
0.848487	0.842347	0.416892
0.910637	0.902373	0.546668
0.920038	0.915880	0.660471
0.898774	0.919856	0.816923
0.915463	0.932589	0.896962
0.918076	0.937867	0.927358
0.909379	0.929599	0.945247
0.910372	0.934997	0.398795
0.900133	0.914210	0.476089
0.943768	0.957878	0.546220
0.949184	0.960612	0.654580
0.944371	0.958493	0.814397
0.946909	0.966047	0.879520
0.935616	0.965455	0.916753
0.922647	0.961825	0.940388
0.868145	0.946438	0.935884
0.981439	0.087585	0.042155
0.999849	0.114567	0.079079
0.999975	0.102029	0.195692
0.999990	0.121323	0.365048
0.995214	0.146920	0.526320
0.997389	0.149821	0.661363
0.996622	0.147586	0.765017
0.988657	0.136370	0.832610
0.957022	0.103483	0.855694
0.997354	0.118157	0.041840
0.998616	0.119358	0.070185
0.999103	0.125817	0.184230
0.998447	0.149197	0.347115
0.996678	0.136427	0.500649
0.992214	0.123259	0.617795
0.983142	0.102084	0.709933
0.931529	0.072101	0.753223
0.951963	0.143927	0.861262
0.975465	0.192337	0.030742
0.993340	0.212384	0.061907
0.988634	0.233443	0.187621
0.975675	0.227389	0.342099
0.961321	0.205041	0.474385
0.945547	0.166238	0.570494
0.863821	0.190881	0.794693
0.887642	0.280610	0.922953
0.870258	0.335885	0.984050
0.987548	0.387275	0.054034
0.985334	0.407763	0.102908
0.969193	0.436251	0.224257
0.926884	0.426282	0.403922
0.884687	0.375007	0.538866
0.883247	0.364916	0.662632
0.919747	0.441541	0.846435
0.911804	0.480807	0.939144
0.903334	0.534353	0.986111
0.984009	0.616228	0.231863
0.988045	0.614692	0.222288
0.986490	0.602266	0.295663
0.917716	0.551213	0.383730
0.883361	0.538699	0.535415
0.929713	0.606575	0.719730
0.923978	0.628575	0.847160
0.911659	0.668112	0.930327
0.892177	0.697997	0.962992
0.978506	0.769843	0.280634
0.987470	0.757214	0.235993
0.958579	0.708567	0.258989
0.892413	0.644890	0.417154
0.913410	0.703058	0.605635
0.889423	0.725199	0.730238
0.883828	0.759153	0.828492
0.892416	0.787682	0.923568
0.882738	0.784737	0.968718
0.962969	0.851752	0.259623
0.941299	0.821859	0.183618
0.827811	0.740984	0.311270
0.867640	0.788109	0.459843
0.866465	0.798785	0.597887
0.857944	0.813408	0.760298
0.874517	0.844539	0.853219
0.872792	0.842803	0.901520
0.846093	0.818633	0.948328
0.906849	0.872514	0.201742
0.790504	0.792411	0.298501
0.825818	0.831868	0.427540
0.837855	0.841884	0.504072
0.863337	0.867414	0.643895
0.870555	0.887297	0.775990
0.856131	0.885399	0.844455
0.832568	0.869500	0.872821
0.766870	0.827635	0.896286
0.878722	0.864683	0.499160
0.938435	0.921530	0.587853
0.960112	0.936091	0.614334
0.935463	0.928430	0.717562
0.906598	0.926627	0.828990
0.945137	0.943921	0.859916
0.934979	0.935584	0.893257
0.899203	0.901293	0.898839
0.908074	0.898534	0.917456
